margin_capital,total_project_cost,monthly_emi,competitor_count,min_distance_km,demand_score,gross_margin,gst_rate,is_viable
64000.0,558300.0,10188.28,2,1.77,77.2,18.1,5.0,1
69600.0,654200.0,11938.34,2,0.42,65.4,28.3,0.0,1
116300.0,1009700.0,18425.77,4,3.4,71.9,20.7,5.0,1
55400.0,499700.0,9118.9,1,0.51,41.3,27.0,0.0,1
108900.0,1085700.0,19812.67,3,0.78,56.4,17.1,5.0,1
148600.0,1294600.0,23624.84,2,0.96,63.4,28.5,0.0,1
120700.0,910200.0,16610.02,0,9.26,67.2,21.3,0.0,1
148800.0,1073100.0,19582.74,2,6.35,95.9,26.1,0.0,1
161900.0,1308700.0,23882.15,1,4.03,49.3,29.3,0.0,1
24400.0,180000.0,3284.78,4,2.53,67.3,15.5,5.0,1
36100.0,289300.0,5279.36,1,6.8,65.3,33.3,5.0,1
92200.0,851300.0,15535.17,4,0.79,76.8,24.1,18.0,1
70300.0,563300.0,10279.52,6,1.38,54.6,13.9,5.0,1
20300.0,158900.0,2899.73,3,0.33,83.3,46.9,5.0,1
141700.0,1347300.0,24586.55,2,6.11,66.3,19.5,0.0,1
103700.0,888300.0,16210.37,5,2.25,64.4,13.4,5.0,1
71900.0,560300.0,10224.78,6,0.1,62.3,15.1,5.0,0
192500.0,1895200.0,34585.04,4,3.53,63.5,30.7,0.0,1
133600.0,1057600.0,19299.88,1,1.64,54.3,33.7,0.0,1
118600.0,1137500.0,20757.96,2,5.38,65.3,19.4,5.0,1
47600.0,448500.0,8184.57,2,2.55,72.3,23.1,0.0,1
123300.0,1260600.0,23004.38,1,10.72,89.1,24.9,0.0,1
199700.0,1701500.0,31050.26,2,0.53,60.5,29.8,0.0,1
198600.0,1965400.0,35866.1,1,2.36,46.4,27.8,0.0,1
80200.0,685700.0,12513.17,7,1.5,69.2,14.5,5.0,1
77800.0,734700.0,13407.36,1,1.89,89.1,25.9,0.0,1
134900.0,1217400.0,22216.03,1,6.17,71.0,31.2,18.0,1
100700.0,967000.0,17646.55,8,0.23,68.2,14.0,5.0,0
118800.0,1272900.0,23228.84,4,1.26,71.1,17.1,5.0,1
56500.0,493200.0,9000.29,2,0.33,80.0,23.4,0.0,1
38800.0,329600.0,6014.79,2,5.63,54.7,32.3,18.0,1
39000.0,398600.0,7273.95,1,1.63,91.8,27.6,0.0,1
178900.0,1537600.0,28059.29,0,6.96,64.1,31.1,0.0,1
47200.0,487800.0,8901.74,5,0.27,62.0,15.2,5.0,0
75100.0,757800.0,13828.91,2,1.24,96.0,14.9,5.0,1
132200.0,960900.0,17535.23,5,0.45,71.8,21.8,18.0,1
12100.0,97000.0,1770.13,2,0.36,74.0,46.2,5.0,1
71700.0,555800.0,10142.66,4,6.6,76.6,18.0,0.0,1
104500.0,909500.0,16597.24,3,1.02,89.4,18.8,5.0,1
33900.0,352200.0,6427.21,1,1.04,63.0,18.4,0.0,1
100100.0,1016800.0,18555.33,0,5.75,71.9,25.6,0.0,1
100700.0,995700.0,18170.29,5,0.44,83.8,18.8,5.0,1
63000.0,664800.0,12131.77,1,1.16,75.6,22.1,18.0,1
51800.0,519900.0,9487.53,1,13.4,63.9,35.7,0.0,1
87500.0,770400.0,14058.84,4,1.25,77.4,13.7,5.0,1
23400.0,198100.0,3615.08,4,3.19,64.3,45.9,5.0,1
103100.0,904200.0,16500.52,8,0.27,71.0,11.7,5.0,0
106900.0,887000.0,16186.65,1,2.92,90.0,27.1,0.0,1
16400.0,126300.0,2304.82,4,3.55,90.2,13.3,5.0,1
163700.0,1321700.0,24119.38,1,4.05,83.2,29.0,0.0,1
72300.0,544400.0,9934.62,0,9.19,79.4,42.3,18.0,1
110400.0,1222600.0,22310.93,1,2.76,58.4,32.4,18.0,1
80100.0,577000.0,10529.53,2,3.52,65.3,27.7,0.0,1
43600.0,372900.0,6804.96,2,0.52,95.0,14.1,5.0,1
57000.0,452100.0,8250.26,6,0.3,66.2,18.6,5.0,0
120600.0,1150600.0,20997.02,5,0.77,75.7,17.4,18.0,1
28100.0,274000.0,5000.16,1,1.01,60.1,23.3,18.0,1
104000.0,743500.0,13567.95,5,0.33,70.5,18.6,5.0,1
50600.0,421100.0,7684.55,3,1.07,70.4,14.5,5.0,1
117900.0,887800.0,16201.24,3,0.96,73.9,21.9,0.0,1
150700.0,1627500.0,29699.85,5,0.18,68.8,20.7,18.0,0
158800.0,1448800.0,26438.8,3,1.13,46.5,25.6,0.0,1
52900.0,475500.0,8677.28,3,0.84,73.2,30.9,0.0,1
60100.0,607900.0,11093.42,7,0.35,62.2,23.2,5.0,0
110400.0,984300.0,17962.25,2,5.12,87.4,32.8,0.0,1
34600.0,247200.0,4511.09,0,6.59,84.5,26.7,0.0,1
55500.0,539800.0,9850.68,3,1.35,37.9,29.8,18.0,1
160900.0,1336500.0,24389.46,5,0.34,64.1,23.0,0.0,1
131100.0,1314400.0,23986.16,1,3.18,60.8,18.7,18.0,1
111100.0,1231500.0,22473.34,2,0.85,64.7,24.7,0.0,1
111700.0,1030100.0,18798.04,6,2.23,62.0,23.2,18.0,1
115500.0,1047500.0,19115.57,4,2.3,51.8,17.7,5.0,1
28400.0,217100.0,3961.8,6,0.55,62.0,13.1,5.0,1
78200.0,633300.0,11556.94,0,8.4,70.8,29.6,0.0,1
99500.0,1089000.0,19872.89,2,0.59,80.2,18.5,18.0,1
94100.0,726600.0,13259.55,4,1.15,68.5,19.0,5.0,1
121500.0,1049900.0,19159.37,4,3.75,65.2,17.8,18.0,1
106200.0,838100.0,15294.28,1,0.77,64.7,22.1,5.0,1
86600.0,664000.0,12117.17,4,5.17,60.6,25.2,18.0,1
41900.0,330400.0,6029.39,1,0.53,77.5,38.9,5.0,1
67400.0,499000.0,9106.13,2,3.24,69.4,30.5,5.0,1
113400.0,1003800.0,18318.1,5,0.31,68.1,20.7,5.0,1
107300.0,907300.0,16557.1,0,7.15,67.8,24.4,0.0,1
48300.0,366800.0,6693.64,1,0.79,88.8,34.2,18.0,1
26500.0,253400.0,4624.23,1,2.7,72.6,14.3,0.0,1
67800.0,710400.0,12963.92,4,2.75,69.8,43.1,18.0,1
116500.0,1183300.0,21593.75,5,0.65,58.3,29.2,18.0,1
114500.0,1187500.0,21670.4,0,5.16,69.2,27.1,0.0,1
69500.0,733200.0,13379.99,3,2.99,87.4,31.1,18.0,1
26700.0,271000.0,4945.41,1,0.36,71.1,31.5,18.0,1
28300.0,230200.0,4200.86,1,1.49,56.1,13.1,5.0,1
189300.0,1633500.0,29809.34,1,3.4,62.2,28.4,0.0,1
84100.0,618900.0,11294.15,5,0.84,74.7,16.7,5.0,1
167500.0,1388500.0,25338.4,3,2.89,96.0,37.1,0.0,1
96900.0,861000.0,15712.18,3,2.02,54.5,14.3,5.0,1
162400.0,1268300.0,23144.9,2,4.8,88.9,26.8,0.0,1
51000.0,470700.0,8589.69,3,6.41,57.7,25.9,0.0,1
72300.0,650500.0,11870.82,3,2.12,96.0,20.6,18.0,1
21000.0,199200.0,3635.15,2,2.19,64.5,37.2,5.0,1
22400.0,173600.0,3167.98,6,0.14,68.7,68.0,18.0,1
148700.0,1618700.0,29539.26,1,2.65,68.1,22.9,0.0,1
185600.0,2006900.0,36623.43,1,0.6,82.2,35.0,0.0,1
32000.0,286500.0,5228.27,5,0.9,66.5,18.2,5.0,1
58800.0,477100.0,8706.48,4,2.7,60.0,18.0,5.0,1
25000.0,192100.0,3505.59,2,2.24,64.9,29.1,0.0,1
26400.0,220300.0,4020.2,4,0.89,53.6,31.1,18.0,1
143100.0,1403500.0,25612.13,2,1.67,68.1,32.8,0.0,1
37600.0,291700.0,5323.16,1,3.33,71.3,21.7,0.0,1
49800.0,417500.0,7618.86,8,1.02,57.8,16.9,5.0,1
44800.0,432500.0,7892.59,2,1.37,78.8,28.7,18.0,1
69800.0,765800.0,13974.9,1,0.5,82.9,48.8,5.0,1
47500.0,463500.0,8458.3,2,0.67,86.9,19.3,18.0,1
41500.0,461000.0,8412.68,2,0.88,70.1,30.0,0.0,1
175400.0,1482900.0,27061.08,1,1.18,93.0,23.1,0.0,1
95000.0,946000.0,17263.32,8,0.3,71.8,15.3,5.0,0
70300.0,571300.0,10425.51,0,9.05,70.9,36.4,5.0,1
65400.0,490400.0,8949.19,3,5.62,71.0,10.7,5.0,1
22900.0,217200.0,3963.63,6,1.29,71.6,54.1,5.0,1
50100.0,548400.0,10007.62,6,0.4,61.0,17.4,5.0,0
71500.0,516800.0,9430.96,1,1.99,63.0,29.2,0.0,1
12600.0,114900.0,2096.78,3,1.41,71.5,40.5,5.0,1
63700.0,506900.0,9250.29,4,1.78,40.2,17.9,5.0,1
77600.0,677400.0,12361.71,2,2.46,69.3,29.4,18.0,1
62900.0,545200.0,9949.22,1,3.58,71.1,20.6,18.0,1
213000.0,1650000.0,30110.45,2,1.9,46.9,16.2,18.0,1
67600.0,666500.0,12162.8,4,3.39,85.7,27.0,0.0,1
74700.0,605000.0,11040.5,7,0.34,60.6,65.8,18.0,1
189100.0,1536500.0,28039.21,3,0.82,58.9,29.6,0.0,1
42700.0,392300.0,7158.99,2,1.64,96.0,46.7,5.0,1
100100.0,824900.0,15053.4,1,2.21,74.5,27.1,18.0,1
180000.0,1298500.0,23696.01,0,6.59,54.4,33.9,0.0,1
60700.0,522400.0,9533.15,4,5.45,62.6,66.3,18.0,1
99700.0,1060000.0,19343.68,3,3.64,70.9,15.5,18.0,1
109300.0,1041400.0,19004.25,5,0.18,67.1,21.8,5.0,0
21100.0,168500.0,3074.92,1,2.39,89.6,18.3,5.0,1
154700.0,1259500.0,22984.31,3,1.82,67.8,19.8,0.0,1
27100.0,255100.0,4655.26,0,8.76,64.9,23.7,0.0,1
113700.0,1035600.0,18898.41,2,5.35,59.8,17.3,5.0,1
20700.0,186200.0,3397.92,1,2.88,68.7,56.3,18.0,1
27500.0,215800.0,3938.08,5,0.12,82.6,18.5,5.0,0
12800.0,121500.0,2217.22,1,1.45,63.6,68.0,18.0,1
171700.0,1823900.0,33283.9,2,2.08,87.2,19.9,0.0,1
59400.0,475200.0,8671.81,2,2.55,69.4,46.6,5.0,1
98300.0,859100.0,15677.51,4,1.83,77.5,15.4,5.0,1
16400.0,140500.0,2563.95,3,3.14,69.8,51.8,18.0,1
100500.0,738600.0,13478.53,3,0.95,87.4,16.3,0.0,1
150300.0,1186100.0,21644.85,0,8.48,72.1,25.9,0.0,1
49700.0,360500.0,6578.68,5,0.63,65.8,22.8,0.0,1
58600.0,625100.0,11407.3,3,2.65,50.0,24.3,0.0,1
40200.0,360400.0,6576.85,5,1.82,88.8,13.7,5.0,1
96100.0,812300.0,14823.46,4,0.37,80.3,14.7,18.0,1
163200.0,1784700.0,32568.55,2,7.7,64.0,29.3,0.0,1
70400.0,598600.0,10923.7,4,1.08,58.7,17.6,5.0,1
103900.0,807200.0,14730.39,9,0.11,72.1,16.0,5.0,0
101700.0,829700.0,15140.99,4,4.7,62.2,15.7,5.0,1
23200.0,242700.0,4428.97,5,0.62,57.6,32.2,5.0,1
66700.0,698000.0,12737.63,0,6.27,85.4,46.0,5.0,1
88700.0,735700.0,13425.61,3,0.6,86.1,30.0,18.0,1
118000.0,865500.0,15794.3,4,1.39,57.7,16.6,5.0,1
52000.0,486300.0,8874.37,3,5.23,71.9,15.9,5.0,1
108300.0,1074700.0,19611.94,5,0.35,76.0,12.6,5.0,0
45100.0,329700.0,6016.61,3,3.1,75.3,31.9,18.0,1
72200.0,672900.0,12279.59,4,3.54,73.6,21.8,0.0,1
12500.0,123600.0,2255.55,3,1.91,84.0,32.8,5.0,1
95700.0,1042600.0,19026.15,3,8.53,74.4,14.2,18.0,1
106300.0,853100.0,15568.01,5,0.32,77.2,22.4,18.0,1
42600.0,322500.0,5885.22,2,0.34,79.8,23.2,0.0,1
74800.0,594800.0,10854.36,5,0.37,76.2,20.3,5.0,1
69500.0,586600.0,10704.72,2,0.32,61.3,22.1,0.0,1
13300.0,130300.0,2377.81,5,0.17,41.4,37.0,5.0,0
99200.0,781100.0,14254.1,1,1.58,66.6,24.6,0.0,1
169900.0,1426900.0,26039.15,2,0.61,63.0,27.0,0.0,1
67300.0,670200.0,12230.32,2,3.07,78.3,25.0,0.0,1
36700.0,376500.0,6870.66,3,2.99,54.9,13.5,5.0,1
91000.0,695000.0,12682.88,3,6.26,67.1,16.7,5.0,1
63600.0,645300.0,11775.92,4,0.37,94.6,68.0,18.0,1
79100.0,663100.0,12100.75,1,0.36,96.0,26.3,0.0,1
28900.0,277800.0,5069.5,0,4.57,60.9,25.5,18.0,1
101200.0,1031100.0,18816.29,5,1.53,82.5,17.0,5.0,1
132100.0,1134900.0,20710.51,1,4.0,65.4,44.9,18.0,1
51300.0,507400.0,9259.42,4,0.44,73.5,23.5,5.0,1
95400.0,972800.0,17752.39,2,2.6,66.9,35.2,0.0,1
166100.0,1312200.0,23946.02,0,7.47,69.7,23.3,18.0,1
40200.0,322800.0,5890.7,5,0.96,72.5,21.6,0.0,1
48000.0,452500.0,8257.56,2,1.71,76.5,17.6,5.0,1
30200.0,325500.0,5939.97,4,4.52,85.5,50.9,5.0,1
58700.0,626300.0,11429.2,1,0.91,81.2,31.5,18.0,1
77900.0,627600.0,11452.92,1,5.71,78.3,29.8,0.0,1
132100.0,1450500.0,26469.82,1,3.04,65.6,33.5,0.0,1
68000.0,524200.0,9566.0,3,4.08,78.8,62.9,18.0,1
17700.0,166400.0,3036.59,4,1.31,54.1,16.7,5.0,1
189400.0,1464700.0,26728.95,1,0.46,73.8,25.9,0.0,1
89400.0,700900.0,12790.55,2,0.54,52.5,13.6,5.0,1
93400.0,959900.0,17516.98,3,1.12,73.8,17.3,5.0,1
69500.0,585100.0,10677.35,6,0.23,80.5,34.6,18.0,1
89600.0,822600.0,15011.43,3,1.92,69.3,22.1,0.0,1
138500.0,1478900.0,26988.08,2,2.32,60.0,41.0,18.0,1
17900.0,167300.0,3053.02,4,2.21,81.7,14.9,5.0,1
123100.0,1106200.0,20186.77,0,4.65,53.3,23.5,0.0,1
76700.0,658700.0,12020.45,6,0.33,90.0,43.0,5.0,1
98100.0,932300.0,17013.31,6,0.61,63.7,12.7,5.0,0
56800.0,619200.0,11299.63,1,0.97,75.9,39.5,18.0,1
64900.0,589000.0,10748.52,4,2.93,65.3,11.2,5.0,1
61700.0,457100.0,8341.51,5,0.36,72.3,16.2,5.0,1
133100.0,1215900.0,22188.66,4,3.04,90.2,21.1,0.0,1
137900.0,1352300.0,24677.79,1,2.21,62.5,20.0,0.0,1
170200.0,1797000.0,32793.01,2,2.04,77.8,25.8,0.0,1
28100.0,212700.0,3881.51,4,1.17,77.5,46.8,5.0,1
83600.0,831700.0,15177.49,5,0.24,71.9,12.9,5.0,0
93300.0,961600.0,17548.0,2,0.54,60.9,23.1,0.0,1
39400.0,430500.0,7856.09,6,1.73,84.2,20.2,5.0,1
29800.0,248400.0,4532.99,1,3.93,66.9,42.2,5.0,1
50900.0,447000.0,8157.19,4,0.55,46.9,11.3,5.0,1
166900.0,1398100.0,25513.58,0,9.6,62.5,21.9,0.0,1
91500.0,800600.0,14609.95,1,3.14,63.3,15.3,5.0,1
44000.0,334100.0,6096.91,4,1.15,70.0,19.3,5.0,1
54100.0,597400.0,10901.81,3,0.8,87.2,22.0,0.0,1
46400.0,407400.0,7434.54,1,1.91,96.0,30.3,0.0,1
128200.0,966700.0,17641.07,2,3.73,79.5,25.5,0.0,1
73100.0,795600.0,14518.71,1,1.91,66.0,23.1,0.0,1
40500.0,368400.0,6722.84,1,2.34,92.2,34.7,0.0,1
108800.0,962400.0,17562.6,2,8.41,60.2,25.2,0.0,1
105900.0,1130100.0,20622.92,5,0.56,66.4,15.6,5.0,0
58300.0,563700.0,10286.82,2,0.7,73.3,21.8,0.0,1
51800.0,405200.0,7394.4,3,4.4,57.8,18.8,18.0,1
46100.0,381000.0,6952.78,1,2.6,77.5,21.0,0.0,1
66700.0,705200.0,12869.02,5,0.29,81.4,19.3,5.0,0
55200.0,567600.0,10357.99,4,4.23,73.9,15.9,5.0,1
132700.0,1027100.0,18743.3,0,7.65,47.8,29.6,0.0,1
46200.0,451100.0,8232.01,4,10.02,89.4,46.0,5.0,1
78000.0,806600.0,14719.45,3,0.6,72.4,35.3,0.0,1
17200.0,142700.0,2604.1,6,0.34,83.6,17.0,5.0,1
64600.0,490600.0,8952.84,1,0.77,90.8,34.8,0.0,1
95400.0,914000.0,16679.36,1,1.19,84.5,18.1,0.0,1
70800.0,596300.0,10881.73,6,0.8,62.4,46.4,18.0,1
161500.0,1541000.0,28121.33,0,4.96,60.1,24.8,0.0,1
40400.0,361000.0,6587.8,2,1.52,77.0,22.9,0.0,1
175900.0,1411000.0,25748.99,2,0.66,75.2,26.8,0.0,1
67300.0,626700.0,11436.49,3,2.24,88.9,27.5,18.0,1
108400.0,913500.0,16670.24,4,3.98,61.2,17.9,5.0,1
191300.0,1752100.0,31973.64,4,0.68,53.7,30.4,0.0,1
29700.0,246800.0,4503.79,2,0.5,68.5,22.4,0.0,1
64100.0,671900.0,12261.34,5,0.48,84.8,68.0,18.0,1
34100.0,300800.0,5489.23,5,0.4,60.5,14.0,5.0,1
56100.0,589700.0,10761.29,2,5.8,64.8,27.0,0.0,1
148700.0,1295600.0,23643.09,3,1.0,64.3,24.0,0.0,1
69200.0,560500.0,10228.43,3,2.02,44.7,17.4,5.0,1
59800.0,643800.0,11748.55,5,0.29,83.7,56.5,18.0,1
50900.0,383100.0,6991.1,5,0.2,46.2,28.6,0.0,1
35500.0,387400.0,7069.57,1,2.62,96.0,30.3,0.0,1
73700.0,610000.0,11131.74,1,3.21,66.3,45.5,18.0,1
101200.0,839300.0,15316.18,2,5.14,63.7,17.4,5.0,1
82900.0,731600.0,13350.79,7,0.15,79.4,17.7,5.0,0
39600.0,369200.0,6737.44,4,0.37,83.6,29.9,0.0,1
109200.0,1072600.0,19573.61,1,4.29,86.7,15.4,5.0,1
75100.0,577200.0,10533.18,1,2.97,96.0,30.9,18.0,1
103700.0,950200.0,17339.97,0,5.21,76.2,32.0,0.0,1
121800.0,913000.0,16661.11,3,4.33,64.9,30.8,0.0,1
116500.0,991400.0,18091.82,4,4.15,73.7,20.1,0.0,1
82500.0,748200.0,13653.72,2,0.49,75.5,32.1,0.0,1
118500.0,1030100.0,18798.04,3,2.0,52.0,11.2,5.0,1
102400.0,790600.0,14427.47,1,1.13,85.2,22.4,0.0,1
71800.0,766800.0,13993.15,5,1.18,53.7,17.0,5.0,1
67100.0,664500.0,12126.3,3,2.99,77.2,29.0,5.0,1
81600.0,714400.0,13036.91,3,3.63,62.4,25.2,18.0,1
45000.0,380900.0,6950.95,4,0.5,54.7,24.3,18.0,1
43100.0,365400.0,6668.1,2,0.82,53.3,26.9,0.0,1
98600.0,977900.0,17845.46,4,1.19,55.4,14.7,5.0,1
60700.0,583900.0,10655.45,0,5.86,74.7,21.6,18.0,1
118000.0,891400.0,16266.94,3,2.09,65.8,33.3,18.0,1
115000.0,921800.0,16821.7,3,0.64,39.1,14.5,18.0,1
73400.0,668600.0,12201.12,5,0.11,62.4,44.7,5.0,1
29600.0,242600.0,4427.15,2,5.69,75.4,30.8,5.0,1
187100.0,1967800.0,35909.9,2,0.7,55.1,39.7,0.0,1
70200.0,538100.0,9819.65,1,1.03,55.4,26.3,0.0,1
111100.0,1013800.0,18500.59,4,1.42,82.0,19.5,5.0,1
40900.0,372200.0,6792.19,2,0.99,76.4,27.4,5.0,1
213700.0,1534800.0,28008.19,3,3.12,87.1,18.6,18.0,1
41100.0,353700.0,6454.58,5,1.56,77.1,39.5,5.0,1
54800.0,494600.0,9025.83,4,2.91,53.0,42.1,5.0,1
46800.0,404200.0,7376.15,6,0.37,65.6,19.6,5.0,0
21500.0,178100.0,3250.1,7,1.73,66.4,22.0,5.0,1
136500.0,1157400.0,21121.11,2,0.69,65.9,21.4,0.0,1
75000.0,635800.0,11602.56,4,1.67,90.5,18.0,5.0,1
163000.0,1548300.0,28254.55,1,3.1,83.1,28.6,0.0,1
135300.0,973600.0,17766.99,2,3.48,78.2,34.3,0.0,1
37100.0,396900.0,7242.93,4,0.82,66.3,23.8,0.0,1
18500.0,192600.0,3514.71,4,6.02,51.9,47.0,18.0,1
146800.0,1281600.0,23387.6,2,8.33,96.0,24.5,0.0,1
65400.0,673800.0,12296.01,2,3.25,53.8,23.9,0.0,1
117900.0,1098900.0,20053.56,3,2.63,96.0,25.3,18.0,1
70900.0,549600.0,10029.52,4,1.22,72.7,18.3,5.0,1
52500.0,501600.0,9153.58,3,2.13,67.6,29.9,0.0,1
85900.0,750900.0,13702.99,4,2.68,55.6,23.4,0.0,1
90500.0,943800.0,17223.17,3,2.02,64.6,33.2,0.0,1
46500.0,436800.0,7971.06,5,0.2,61.0,22.1,18.0,0
100600.0,778900.0,14213.96,5,0.95,60.7,23.4,0.0,1
48000.0,458700.0,8370.7,0,8.44,51.3,21.6,0.0,1
69000.0,758300.0,13838.03,4,0.84,75.5,49.1,5.0,1
82300.0,615400.0,11230.28,7,0.72,76.8,15.8,5.0,1
70400.0,774000.0,14124.54,3,1.65,79.2,21.4,5.0,1
146800.0,1382400.0,25227.08,2,2.08,52.5,21.5,0.0,1
28700.0,306000.0,5584.12,2,5.3,56.2,16.8,5.0,1
54600.0,448700.0,8188.22,2,1.19,65.7,25.0,0.0,1
57800.0,444500.0,8111.57,2,2.01,82.8,33.5,5.0,1
159200.0,1436300.0,26210.69,1,2.78,69.0,20.4,18.0,1
98600.0,981600.0,17912.98,0,6.68,76.6,14.9,0.0,1
23400.0,208600.0,3806.69,3,1.9,73.9,29.2,18.0,1
102600.0,1052300.0,19203.16,2,5.15,50.7,28.2,0.0,1
110300.0,1202300.0,21940.48,3,3.07,64.4,18.6,5.0,1
38600.0,378700.0,6910.8,0,4.73,69.2,14.5,18.0,1
16200.0,136800.0,2496.43,4,2.41,88.6,13.8,5.0,1
26700.0,269500.0,4918.04,5,0.68,70.6,21.4,18.0,1
50800.0,466400.0,8511.22,1,1.79,69.7,32.4,0.0,1
123500.0,930800.0,16985.94,1,2.6,45.2,28.1,0.0,1
70900.0,778900.0,14213.96,6,0.27,70.9,19.4,5.0,0
142500.0,1320900.0,24104.78,1,2.99,55.9,25.9,0.0,1
33400.0,246800.0,4503.79,1,0.6,65.4,49.9,5.0,1
147000.0,1149800.0,20982.42,1,2.21,72.1,26.0,0.0,1
40100.0,290600.0,5303.09,0,4.86,82.2,28.0,0.0,1
140400.0,1040400.0,18986.0,2,1.38,57.7,20.8,0.0,1
114800.0,914500.0,16688.49,6,1.72,74.4,18.9,18.0,1
99600.0,1049000.0,19142.94,2,1.46,60.7,16.6,5.0,1
45500.0,393100.0,7173.59,3,0.31,70.2,51.9,18.0,1
49300.0,415700.0,7586.01,2,1.19,78.5,44.0,5.0,1
178600.0,1930300.0,35225.57,1,0.35,50.5,24.4,0.0,1
84100.0,770400.0,14058.84,2,3.52,76.9,27.4,0.0,1
77200.0,749700.0,13681.09,2,5.05,66.6,23.0,0.0,1
17900.0,157800.0,2879.65,1,1.21,74.8,34.4,5.0,1
147900.0,1641500.0,29955.33,3,3.14,75.5,27.6,0.0,1
37500.0,319500.0,5830.48,2,3.67,73.8,19.6,5.0,1
50600.0,477400.0,8711.96,2,1.21,67.0,32.3,5.0,1
38900.0,341100.0,6224.65,3,4.45,89.1,34.6,18.0,1
105600.0,887600.0,16197.59,4,8.94,71.4,24.8,18.0,1
106600.0,991900.0,18100.94,2,3.83,60.3,38.2,18.0,1
58400.0,433300.0,7907.19,3,2.03,93.7,17.4,5.0,1
117700.0,1222800.0,22314.58,6,0.78,80.6,21.0,0.0,1
27800.0,292900.0,5345.06,8,0.51,59.2,13.8,5.0,0
160600.0,1529300.0,27907.82,1,7.77,81.7,22.2,0.0,1
36500.0,338600.0,6179.03,4,2.56,75.3,16.9,5.0,1
137300.0,1097100.0,20020.71,1,0.99,44.0,32.2,0.0,1
29500.0,248700.0,4538.47,3,1.02,82.4,38.9,18.0,1
119300.0,862400.0,15737.73,1,1.05,55.1,30.7,0.0,1
52400.0,495900.0,9049.56,0,5.87,80.3,35.9,18.0,1
82200.0,738000.0,13467.58,2,5.03,61.8,20.6,5.0,1
67600.0,515700.0,9410.88,2,7.86,73.7,40.3,5.0,1
139800.0,1356700.0,24758.09,2,0.79,85.3,32.1,18.0,1
74100.0,621900.0,11348.9,5,1.57,71.0,20.6,5.0,1
28200.0,236700.0,4319.48,5,0.41,69.2,51.4,5.0,1
79800.0,819700.0,14958.5,3,6.42,81.7,44.2,5.0,1
58700.0,608500.0,11104.37,1,4.85,77.1,31.7,0.0,1
51200.0,529400.0,9660.89,4,1.8,70.2,19.5,5.0,1
53100.0,400200.0,7303.15,3,0.83,72.0,47.7,5.0,1
26300.0,254800.0,4649.78,2,2.77,87.1,65.9,18.0,1
49300.0,392800.0,7168.11,2,0.47,69.5,24.2,5.0,1
94900.0,814100.0,14856.31,4,0.42,71.5,19.5,5.0,1
114900.0,1015500.0,18531.61,4,3.81,68.3,33.1,18.0,1
45300.0,500200.0,9128.03,4,6.88,80.6,39.5,5.0,1
158400.0,1242600.0,22675.9,2,1.36,53.3,21.3,0.0,1
40400.0,444500.0,8111.57,4,1.14,79.6,16.4,5.0,1
55100.0,539900.0,9852.5,5,0.53,66.2,16.0,5.0,1
38700.0,375200.0,6846.93,2,0.86,44.0,23.1,0.0,1
22600.0,180600.0,3295.73,3,0.88,70.3,16.2,5.0,1
19200.0,171100.0,3122.36,6,0.9,66.5,35.5,5.0,1
98700.0,922100.0,16827.18,5,0.27,78.8,11.9,5.0,0
162000.0,1573300.0,28710.77,2,1.25,81.0,24.4,0.0,1
34000.0,275600.0,5029.36,4,2.16,72.7,11.2,5.0,1
125200.0,1267500.0,23130.3,4,6.97,61.9,22.9,18.0,1
87100.0,642500.0,11724.82,2,4.27,84.2,25.1,0.0,1
51900.0,397800.0,7259.35,2,5.61,69.5,18.2,5.0,1
37600.0,415600.0,7584.18,2,1.05,65.3,17.9,0.0,1
34400.0,314700.0,5742.88,2,2.48,78.4,52.4,18.0,1
124800.0,1277000.0,23303.66,2,1.68,67.1,15.3,18.0,1
66700.0,484700.0,8845.17,1,1.43,75.6,27.3,0.0,1
116300.0,1152100.0,21024.39,6,1.46,84.2,15.2,5.0,1
131600.0,1180600.0,21544.48,3,3.57,82.2,14.9,18.0,1
45400.0,327600.0,5978.29,4,0.39,69.5,25.9,0.0,1
50200.0,412200.0,7522.14,6,2.28,59.4,20.4,5.0,1
40800.0,327300.0,5972.82,0,8.83,80.3,21.4,0.0,1
80700.0,760700.0,13881.83,2,1.19,57.7,29.9,18.0,1
51300.0,402800.0,7350.6,2,3.44,55.9,33.1,0.0,1
191100.0,2068100.0,37740.25,3,0.57,72.8,16.6,18.0,0
31800.0,319700.0,5834.13,1,2.08,65.7,22.3,0.0,1
79100.0,742800.0,13555.18,1,4.63,67.2,26.4,0.0,1
101400.0,1022800.0,18664.83,1,6.46,76.6,15.8,5.0,1
149700.0,1303900.0,23794.55,5,0.94,66.8,22.2,18.0,1
70500.0,684900.0,12498.57,3,1.82,60.7,20.9,0.0,1
192000.0,1964500.0,35849.68,5,1.43,69.8,28.5,0.0,1
58500.0,548200.0,10003.97,4,3.81,53.0,21.4,5.0,1
100000.0,924700.0,16874.62,3,3.99,63.4,42.4,18.0,1
129400.0,955000.0,17427.56,4,2.66,66.3,23.3,18.0,1
57600.0,486200.0,8872.54,2,0.53,76.3,13.9,5.0,1
50100.0,390800.0,7131.61,1,1.16,75.8,47.9,5.0,1
85900.0,734100.0,13396.41,0,8.04,92.0,37.0,18.0,1
238100.0,1775700.0,32404.31,2,2.54,58.3,17.9,18.0,1
